Southern River Route,Good,No Exceptional Delays,2025-11-09 20:39:44.715377
Western Cross Route,Good,No Exceptional Delays,2025-11-09 20:39:44.715377
A1,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A10,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A12,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A13,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A2,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A20,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A21,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A23,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A24,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A3,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A316,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A4,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A40,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A41,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
City Route,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:35:13.803720
A1,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A10,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A12,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A13,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A2,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A20,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A21,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A23,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A24,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A3,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A316,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A4,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A40,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A41,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
City Route,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:36:15.668872
A1,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A10,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A12,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A13,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A2,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A20,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A21,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A23,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A24,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A3,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A316,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A4,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A40,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A41,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
City Route,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:37:16.089650
A1,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A10,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A12,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A13,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A2,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A20,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A21,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A23,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A24,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A3,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A316,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A4,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A40,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A41,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
City Route,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:38:16.285320
A1,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A10,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A12,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A13,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A2,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A20,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A21,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A23,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A24,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A3,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A316,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A4,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A40,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A41,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
City Route,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:39:16.643632
A1,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A10,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A12,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A13,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A2,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A20,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A21,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A23,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A24,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A3,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A316,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A4,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A40,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A41,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
City Route,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:40:16.867239
A1,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A10,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A12,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A13,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A2,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A20,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A21,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A23,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A24,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A3,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A316,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A4,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A40,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A41,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
City Route,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:41:17.812331
A1,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A10,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A12,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A13,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A2,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A20,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A21,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A23,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A24,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A3,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A316,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A4,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A40,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A41,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
City Route,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:42:20.061469
A1,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A10,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A12,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A13,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A2,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A20,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A21,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A23,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A24,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A3,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A316,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A4,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A40,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A41,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
City Route,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:43:20.988342
A1,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A10,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A12,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A13,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A2,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A20,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
South Circular (A205),Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A21,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A23,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A24,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A3,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A316,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A4,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A40,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
North Circular (A406),Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A41,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
City Route,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Inner Ring,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Southern River Route,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
Western Cross Route,Good,No Exceptional Delays,2025-11-09 21:44:21.535432
A1,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A10,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A12,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A13,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A2,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A20,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
South Circular (A205),Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A21,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A23,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A24,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A3,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A316,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A4,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A40,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
North Circular (A406),Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A41,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
City Route,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Inner Ring,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Southern River Route,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
Western Cross Route,Good,No Exceptional Delays,2025-11-09 22:02:15.957414
A1,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A10,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A12,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A13,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A2,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A20,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
South Circular (A205),Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A21,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A23,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A24,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A3,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A316,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A4,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A40,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
North Circular (A406),Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A41,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
City Route,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Inner Ring,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Southern River Route,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
Western Cross Route,Good,No Exceptional Delays,2025-11-09 22:03:18.444123
A1,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A10,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A12,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A13,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A2,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A20,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
South Circular (A205),Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A21,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A23,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A24,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A3,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A316,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A4,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A40,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
North Circular (A406),Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A41,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
City Route,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Inner Ring,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Southern River Route,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
Western Cross Route,Good,No Exceptional Delays,2025-11-09 22:04:20.141122
A1,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A10,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A12,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A13,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A2,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A20,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
South Circular (A205),Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A21,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A23,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A24,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A3,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A316,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A4,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A40,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
North Circular (A406),Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A41,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
City Route,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Inner Ring,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Southern River Route,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
Western Cross Route,Good,No Exceptional Delays,2025-11-09 22:05:20.525893
A1,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A10,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A12,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A13,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A2,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A20,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
South Circular (A205),Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A21,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A23,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A24,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A3,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A316,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A4,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A40,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
North Circular (A406),Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A41,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
City Route,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Inner Ring,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Southern River Route,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
Western Cross Route,Good,No Exceptional Delays,2025-11-09 23:16:29.527054
A1,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A10,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A12,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A13,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A2,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A20,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
South Circular (A205),Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A21,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A23,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A24,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A3,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A316,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A4,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A40,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
North Circular (A406),Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A41,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
City Route,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Inner Ring,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Silvertown Tunnel,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Southern River Route,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
Western Cross Route,Good,No Exceptional Delays,2025-11-09 23:17:30.484563
A1,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A10,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A12,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A13,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A2,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A20,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
South Circular (A205),Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A21,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A23,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A24,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A3,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A316,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A4,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A40,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
North Circular (A406),Good,No Exceptional Delays,2025-11-10 10:50:00.539136
A41,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Bishopsgate Cross Route,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Blackwall Tunnel,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
City Route,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
Farringdon Cross Route,Good,No Exceptional Delays,2025-11-10 10:50:00.539136
